frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
1141579,01141579.jpg,1785647361371899904,10.026,1.104,88.896,19,81,1090.1,1.24,1,-1.104
1141580,01141580.jpg,1785647361420529408,10.13,1.678,88.322,20,91,1259.1,2.87,1,-1.678
1141581,01141581.jpg,1785647361439502080,10.145,89.999,0.001,28,110,1355.4,3.68,1,0.001
1141582,01141582.jpg,1785647361488634624,10.192,89.999,0.001,22,101,1367.9,3.5,1,0.001
1141583,01141583.jpg,1785647361505019392,10.181,89.999,0.001,21,90,1282.3,4.46,1,0.001
1141584,01141584.jpg,1785647361555246592,10.083,89.999,0.001,19,95,1350.9,4.98,1,0.001
1141585,01141585.jpg,1785647361573099520,10.019,1.482,88.518,20,90,1276.3,4.65,1,-1.482
1141586,01141586.jpg,1785647361621391616,9.838,90.0,0.0,21,93,1308.4,3.53,1,0.0
1141587,01141587.jpg,1785647361638172160,9.825,1.545,88.455,22,80,1183.4,3.58,1,-1.545
1141588,01141588.jpg,1785647361687041792,9.817,1.643,88.357,21,77,1163.9,4.09,1,-1.643
1141589,01141589.jpg,1785647361705259008,9.836,90.0,0.0,21,88,1243.1,4.54,1,0.0
1141590,01141590.jpg,1785647361755191296,9.84,0.0,90.0,24,106,1421.8,3.6,1,-0.0
1141591,01141591.jpg,1785647361770913792,9.847,0.0,90.0,22,81,1196.0,3.45,1,-0.0
1141592,01141592.jpg,1785647361821336320,9.849,0.0,90.0,23,90,1364.4,3.25,1,-0.0
1141593,01141593.jpg,1785647361838136576,9.856,0.001,89.999,20,90,1382.7,2.47,1,-0.001
1141594,01141594.jpg,1785647361888249344,9.866,0.001,89.999,26,95,1333.1,3.48,1,-0.001
1141595,01141595.jpg,1785647361904974848,9.868,0.001,89.999,22,104,1483.8,3.49,1,-0.001
1141596,01141596.jpg,1785647361955288576,9.876,0.001,89.999,22,100,1452.8,2.97,1,-0.001
1141597,01141597.jpg,1785647361972378624,9.878,0.001,89.999,27,108,1479.5,2.96,1,-0.001
1141598,01141598.jpg,1785647362020748032,9.88,0.001,89.999,26,107,1470.6,4.51,1,-0.001
1141599,01141599.jpg,1785647362037974528,9.882,0.001,89.999,25,107,1445.4,2.97,1,-0.001
1141600,01141600.jpg,1785647362088014592,9.884,0.001,89.999,20,97,1450.9,2.96,1,-0.001
1141601,01141601.jpg,1785647362105006080,9.885,1.498,88.502,22,100,1413.3,3.07,1,-1.498
1141602,01141602.jpg,1785647362153573888,9.887,0.001,89.999,21,93,1393.2,2.86,1,-0.001
1141603,01141603.jpg,1785647362170872832,9.887,1.082,88.918,20,88,1378.2,2.64,1,-1.082
1141604,01141604.jpg,1785647362221330688,9.888,0.002,89.998,23,89,1388.0,2.92,1,-0.002
1141605,01141605.jpg,1785647362238152192,9.888,0.002,89.998,24,104,1502.1,3.48,1,-0.002
1141606,01141606.jpg,1785647362287485184,9.889,1.563,88.437,21,99,1505.4,2.19,1,-1.563
1141607,01141607.jpg,1785647362305086464,9.889,1.562,88.438,19,94,1415.5,3.36,1,-1.562
1141608,01141608.jpg,1785647362355129088,9.889,0.002,89.998,22,100,1379.2,4.62,1,-0.002
1141609,01141609.jpg,1785647362371011584,9.889,1.51,88.49,18,92,1357.0,3.45,1,-1.51
1141610,01141610.jpg,1785647362421333504,9.89,1.54,88.46,22,98,1417.2,3.37,1,-1.54
1141611,01141611.jpg,1785647362438298624,9.89,1.505,88.495,22,104,1452.7,3.25,1,-1.505
1141612,01141612.jpg,1785647362487406592,9.89,1.498,88.502,25,99,1341.6,4.52,1,-1.498
1141613,01141613.jpg,1785647362505345792,9.89,1.936,88.064,22,101,1377.5,3.83,1,-1.936
1141614,01141614.jpg,1785647362555144192,9.89,1.451,88.549,19,109,1538.1,3.48,1,-1.451
1141615,01141615.jpg,1785647362571444224,9.891,1.898,88.102,18,105,1476.7,3.69,1,-1.898
1141616,01141616.jpg,1785647362621325312,9.891,1.413,88.587,26,121,1542.0,3.34,1,-1.413
1141617,01141617.jpg,1785647362638744320,9.891,1.415,88.585,24,116,1522.5,3.31,1,-1.415
1141618,01141618.jpg,1785647362687544832,9.891,1.409,88.591,21,93,1329.6,3.29,1,-1.409
1141619,01141619.jpg,1785647362705011456,9.891,1.379,88.621,23,93,1297.0,3.49,1,-1.379
1141620,01141620.jpg,1785647362754906880,9.891,0.002,89.998,20,88,1316.2,3.19,1,-0.002
1141621,01141621.jpg,1785647362770973696,9.891,1.368,88.632,20,88,1300.7,3.14,1,-1.368
1141622,01141622.jpg,1785647362822153472,9.892,0.002,89.998,25,107,1492.2,3.6,1,-0.002
1141623,01141623.jpg,1785647362839328256,9.892,1.328,88.672,24,115,1600.2,3.18,1,-1.328
1141624,01141624.jpg,1785647362887804160,9.892,1.318,88.682,27,105,1447.1,3.09,1,-1.318
1141625,01141625.jpg,1785647362904928000,9.892,1.745,88.255,27,103,1418.7,3.06,1,-1.745
1141626,01141626.jpg,1785647362955080704,9.892,0.002,89.998,23,112,1512.1,4.43,1,-0.002
1141627,01141627.jpg,1785647362971256320,9.892,0.002,89.998,24,119,1612.8,3.92,1,-0.002
1141628,01141628.jpg,1785647363019722752,9.893,1.691,88.309,17,88,1378.4,2.79,1,-1.691
1141629,01141629.jpg,1785647363037655808,9.893,1.595,88.405,16,85,1315.9,3.29,1,-1.595
1141630,01141630.jpg,1785647363086889984,9.893,1.215,88.785,22,107,1533.9,3.63,1,-1.215
1141631,01141631.jpg,1785647363104865792,9.893,1.553,88.447,21,109,1562.4,3.56,1,-1.553
1141632,01141632.jpg,1785647363153625600,9.894,1.182,88.818,20,97,1512.6,3.27,1,-1.182
1141633,01141633.jpg,1785647363171038464,9.894,0.002,89.998,21,98,1505.7,3.75,1,-0.002
1141634,01141634.jpg,1785647363220293120,9.894,1.547,88.453,22,86,1399.0,3.36,1,-1.547
1141635,01141635.jpg,1785647363237476096,9.894,1.146,88.854,22,86,1387.3,3.27,1,-1.146
1141636,01141636.jpg,1785647363286728192,9.894,0.002,89.998,24,116,1699.4,3.73,1,-0.002
1141637,01141637.jpg,1785647363305022208,9.894,1.111,88.889,24,109,1654.7,2.84,1,-1.111
1141638,01141638.jpg,1785647363355062016,9.895,1.086,88.914,22,111,1651.3,2.94,1,-1.086
1141639,01141639.jpg,1785647363370161152,9.895,1.083,88.917,23,110,1613.2,3.74,1,-1.083
1141640,01141640.jpg,1785647363420800000,9.895,1.055,88.945,21,115,1698.2,3.16,1,-1.055
1141641,01141641.jpg,1785647363438012928,9.896,1.451,88.549,23,116,1683.3,2.83,1,-1.451
1141642,01141642.jpg,1785647363487420160,9.896,1.347,88.653,18,94,1571.6,3.01,1,-1.347
