frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
56291,00056291.jpg,1785599397828841216,9.81,,,0,0,0.0,,0,-0.199
56292,00056292.jpg,1785599397862213632,9.81,,,0,0,0.0,,0,-0.199
56293,00056293.jpg,1785599397895756800,9.81,,,0,0,0.0,,0,-0.199
56294,00056294.jpg,1785599397929148160,9.81,,,0,0,0.0,,0,-0.199
56295,00056295.jpg,1785599397962945280,9.81,,,0,0,0.0,,0,-0.199
56296,00056296.jpg,1785599397996071936,9.81,,,0,0,0.0,,0,-0.2
56297,00056297.jpg,1785599398029438720,9.81,,,0,0,0.0,,0,-0.2
56298,00056298.jpg,1785599398062772736,9.81,,,0,0,0.0,,0,-0.2
56299,00056299.jpg,1785599398095476480,9.81,,,0,0,0.0,,0,-0.2
56300,00056300.jpg,1785599398129580288,9.81,,,0,0,0.0,,0,-0.2
56301,00056301.jpg,1785599398162277376,9.81,,,0,0,0.0,,0,-0.2
56302,00056302.jpg,1785599398195226880,9.81,,,0,0,0.0,,0,-0.2
56303,00056303.jpg,1785599398228848128,9.81,,,0,0,0.0,,0,-0.2
56304,00056304.jpg,1785599398262352640,9.81,,,0,0,0.0,,0,-0.2
56305,00056305.jpg,1785599398295914496,9.81,,,0,0,0.0,,0,-0.2
56306,00056306.jpg,1785599398329134080,9.81,,,0,0,0.0,,0,-0.2
56307,00056307.jpg,1785599398361580032,9.81,,,0,0,0.0,,0,-0.2
56308,00056308.jpg,1785599398397647104,9.81,,,0,0,0.0,,0,-0.2
56309,00056309.jpg,1785599398413392384,9.81,,,0,0,0.0,,0,-0.2
56310,00056310.jpg,1785599398462473984,9.81,,,0,0,0.0,,0,-0.2
56311,00056311.jpg,1785599398495976192,9.81,,,0,0,0.0,,0,-0.2
56312,00056312.jpg,1785599398528884224,9.81,,,0,0,0.0,,0,-0.2
56313,00056313.jpg,1785599398561519360,9.81,,,0,0,0.0,,0,-0.2
56314,00056314.jpg,1785599398595488000,9.81,,,0,0,0.0,,0,-0.2
56315,00056315.jpg,1785599398628602880,9.81,,,0,0,0.0,,0,-0.2
56316,00056316.jpg,1785599398662711808,9.81,,,0,0,0.0,,0,-0.2
56317,00056317.jpg,1785599398695261952,9.81,,,0,0,0.0,,0,-0.201
56318,00056318.jpg,1785599398729172992,9.81,,,0,0,0.0,,0,-0.201
56319,00056319.jpg,1785599398761656576,9.81,,,0,0,0.0,,0,-0.201
56320,00056320.jpg,1785599398795076864,9.81,,,0,0,0.0,,0,-0.201
56321,00056321.jpg,1785599398829414912,9.81,,,0,0,0.0,,0,-0.201
56322,00056322.jpg,1785599398862839296,9.81,,,0,0,0.0,,0,-0.201
56323,00056323.jpg,1785599398895178240,9.81,,,0,0,0.0,,0,-0.201
56324,00056324.jpg,1785599398929618944,9.81,,,0,0,0.0,,0,-0.201
56325,00056325.jpg,1785599398962462720,9.81,,,0,0,0.0,,0,-0.201
56326,00056326.jpg,1785599398995429888,9.81,,,0,0,0.0,,0,-0.201
56327,00056327.jpg,1785599399029079808,9.81,,,0,0,0.0,,0,-0.201
56328,00056328.jpg,1785599399076201728,9.81,,,0,0,0.0,,0,-0.201
56329,00056329.jpg,1785599399079592704,9.81,,,0,0,0.0,,0,-0.201
56330,00056330.jpg,1785599399130499584,9.81,,,0,0,0.0,,0,-0.201
56331,00056331.jpg,1785599399163544320,9.81,,,0,0,0.0,,0,-0.201
56332,00056332.jpg,1785599399208920064,9.81,,,0,0,0.0,,0,-0.201
56333,00056333.jpg,1785599399213544704,9.81,,,0,0,0.0,,0,-0.201
56334,00056334.jpg,1785599399263939584,9.81,,,0,0,0.0,,0,-0.201
56335,00056335.jpg,1785599399310183936,9.81,,,0,0,0.0,,0,-0.201
56336,00056336.jpg,1785599399313836288,9.81,,,0,0,0.0,,0,-0.201
56337,00056337.jpg,1785599399363959808,9.81,,,0,0,0.0,,0,-0.2
56338,00056338.jpg,1785599399380017408,9.81,,,0,0,0.0,,0,-0.2
56339,00056339.jpg,1785599399430794752,9.81,,,0,0,0.0,,0,-0.2
56340,00056340.jpg,1785599399447428608,9.81,,,0,0,0.0,,0,-0.2
56341,00056341.jpg,1785599399497905152,9.81,,,0,0,0.0,,0,-0.2
56342,00056342.jpg,1785599399513936896,9.81,,,0,0,0.0,,0,-0.2
56343,00056343.jpg,1785599399564649216,9.81,,,0,0,0.0,,0,-0.2
56344,00056344.jpg,1785599399581074176,9.81,,,0,0,0.0,,0,-0.2
56345,00056345.jpg,1785599399630919680,9.81,,,0,0,0.0,,0,-0.2
56346,00056346.jpg,1785599399647311104,9.81,,,0,0,0.0,,0,-0.2
56347,00056347.jpg,1785599399697457152,9.81,,,0,0,0.0,,0,-0.2
56348,00056348.jpg,1785599399713358592,9.81,,,0,0,0.0,,0,-0.2
