frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
623039,00623039.jpg,1785630076663221760,9.81,1.683,88.317,20,96,1215.2,2.04,1,88.317
623040,00623040.jpg,1785630076697328896,9.81,1.685,88.315,20,96,1213.9,2.04,1,88.315
623041,00623041.jpg,1785630076729482240,9.81,1.687,88.313,20,94,1207.2,2.05,1,88.313
623042,00623042.jpg,1785630076765003776,9.81,1.689,88.311,20,94,1206.0,2.05,1,88.311
623043,00623043.jpg,1785630076795349760,9.81,1.691,88.309,20,94,1204.9,2.03,1,88.309
623044,00623044.jpg,1785630076830824704,9.827,1.707,88.293,20,94,1205.1,2.03,1,88.293
623045,00623045.jpg,1785630076863076608,12.116,89.983,0.017,20,89,1208.0,3.75,1,90.017
623046,00623046.jpg,1785630076897613056,9.937,89.99,0.01,21,90,1238.3,4.37,1,90.01
623047,00623047.jpg,1785630076932194816,9.844,89.983,0.017,22,83,1155.2,3.66,1,90.017
623048,00623048.jpg,1785630076962988800,9.995,89.982,0.018,30,104,1197.2,3.29,1,90.018
623049,00623049.jpg,1785630076996389376,10.083,89.982,0.018,20,90,1216.6,3.0,1,90.018
623050,00623050.jpg,1785630077031183616,10.112,89.982,0.018,25,100,1212.4,2.4,1,90.018
623051,00623051.jpg,1785630077065888768,10.206,0.498,89.502,24,89,1128.9,1.44,1,89.502
623052,00623052.jpg,1785630077095511296,10.174,0.871,89.129,19,83,1158.8,1.38,1,89.129
623053,00623053.jpg,1785630077129491712,10.269,89.981,0.019,22,94,1063.9,3.21,1,90.019
623054,00623054.jpg,1785630077163751680,10.381,89.983,0.017,19,91,926.8,3.06,1,90.017
623055,00623055.jpg,1785630077195901952,10.411,89.984,0.016,27,96,941.0,3.66,1,90.016
623056,00623056.jpg,1785630077229410304,10.366,89.984,0.016,22,88,941.2,4.7,1,90.016
623057,00623057.jpg,1785630077263206656,10.191,89.985,0.015,25,99,1133.8,5.19,1,90.015
623058,00623058.jpg,1785630077297569792,10.05,1.586,88.414,22,90,1285.4,3.4,1,88.414
623059,00623059.jpg,1785630077329581568,9.882,1.62,88.38,21,89,1251.9,3.61,1,88.38
623060,00623060.jpg,1785630077363530496,9.805,89.988,0.012,25,106,1369.3,3.97,1,90.012
623061,00623061.jpg,1785630077395425024,9.785,89.988,0.012,23,86,1175.5,4.21,1,90.012
623062,00623062.jpg,1785630077430563072,9.789,89.989,0.011,18,73,1111.7,4.11,1,90.011
623063,00623063.jpg,1785630077462532608,9.803,1.704,88.296,24,88,1210.5,3.43,1,88.296
623064,00623064.jpg,1785630077495903488,9.819,89.99,0.01,21,104,1350.9,4.61,1,90.01
623065,00623065.jpg,1785630077529292032,9.833,89.99,0.01,22,80,1149.5,4.87,1,90.01
623066,00623066.jpg,1785630077562811392,9.843,1.715,88.285,20,88,1230.5,4.18,1,88.285
623067,00623067.jpg,1785630077596555776,9.856,89.993,0.007,24,94,1373.8,3.04,1,90.007
623068,00623068.jpg,1785630077630033408,9.866,89.993,0.007,22,96,1385.9,3.05,1,90.007
623069,00623069.jpg,1785630077663679232,9.87,89.992,0.008,26,91,1292.3,3.33,1,90.008
623070,00623070.jpg,1785630077696562688,9.876,89.994,0.006,28,118,1524.9,2.73,1,90.006
623071,00623071.jpg,1785630077729908992,9.88,0.99,89.01,17,94,1439.2,2.68,1,89.01
623072,00623072.jpg,1785630077763774208,9.882,89.994,0.006,21,104,1445.5,4.52,1,90.006
623073,00623073.jpg,1785630077796806400,9.885,0.984,89.016,17,83,1328.5,2.56,1,89.016
623074,00623074.jpg,1785630077829640192,9.937,89.995,0.005,25,103,1407.8,3.54,1,90.005
623075,00623075.jpg,1785630077863107584,10.267,89.995,0.005,24,109,1495.1,3.55,1,90.005
623076,00623076.jpg,1785630077896391680,10.828,1.507,88.493,19,94,1427.9,3.09,1,88.493
623077,00623077.jpg,1785630077932526336,11.683,89.995,0.005,18,82,1335.9,3.13,1,90.005
623078,00623078.jpg,1785630077963481856,12.476,89.995,0.005,26,117,1578.0,3.12,1,90.005
623079,00623079.jpg,1785630077996908544,13.002,89.994,0.006,21,92,1425.0,2.97,1,90.006
623080,00623080.jpg,1785630078030064640,10.554,1.601,88.399,21,87,1290.4,3.65,1,88.399
623081,00623081.jpg,1785630078064632320,7.601,1.631,88.369,19,72,1164.9,3.0,1,88.369
623082,00623082.jpg,1785630078097288704,7.856,1.697,88.303,19,78,1222.7,2.61,1,88.303
623083,00623083.jpg,1785630078129217536,8.591,1.563,88.437,21,70,1092.8,3.66,1,88.437
623084,00623084.jpg,1785630078162186496,9.148,1.994,88.006,19,70,1146.7,3.74,1,88.006
623085,00623085.jpg,1785630078195554048,9.494,1.97,88.03,18,66,1124.8,3.51,1,88.03
623086,00623086.jpg,1785630078230805504,9.685,1.504,88.496,20,92,1376.4,3.07,1,88.496
623087,00623087.jpg,1785630078263303936,9.782,1.479,88.521,22,96,1390.4,2.99,1,88.521
623088,00623088.jpg,1785630078296703232,9.831,89.994,0.006,25,100,1387.2,3.27,1,90.006
623089,00623089.jpg,1785630078329779456,9.855,1.457,88.543,23,78,1161.7,3.56,1,88.543
623090,00623090.jpg,1785630078363028736,9.867,1.451,88.549,20,74,1160.3,3.73,1,88.549
623091,00623091.jpg,1785630078396517120,9.872,89.995,0.005,25,102,1376.3,4.19,1,90.005
623092,00623092.jpg,1785630078429754112,9.875,89.995,0.005,32,137,1651.0,3.22,1,90.005
623093,00623093.jpg,1785630078463395840,9.876,89.995,0.005,28,119,1556.1,2.69,1,90.005
623094,00623094.jpg,1785630078495584512,9.877,89.995,0.005,27,121,1537.0,3.25,1,90.005
623095,00623095.jpg,1785630078529530624,9.877,89.995,0.005,30,124,1591.7,3.27,1,90.005
623096,00623096.jpg,1785630078562826752,9.878,1.779,88.221,22,102,1420.6,3.21,1,88.221
623097,00623097.jpg,1785630078596498176,9.878,1.771,88.229,26,94,1287.3,3.16,1,88.229
